Macrotrends Data Download

Palladium Prices - Interactive Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
1977-10-18,42.5000
1977-10-19,42.5000
1977-10-20,42.4000
1977-10-21,42.4000
1977-10-24,43.8000
1977-10-25,44.2500
1977-10-26,45.4000
1977-10-27,45.4000
1977-10-28,46.4500
1977-10-31,46.2500
1977-11-01,46.2500
1977-11-02,45.1000
1977-11-03,46.7000
1977-11-04,48.2000
1977-11-07,49.8500
1977-11-08,48.7000
1977-11-09,51.6000
1977-11-10,52.5000
1977-11-11,56.4000
1977-11-14,56.2000
1977-11-15,54.8500
1977-11-16,53.5000
1977-11-17,52.7500
1977-11-18,52.5000
1977-11-21,48.5000
1977-11-22,48.2000
1977-11-23,50.7000
1977-11-25,51.1800
1977-11-28,53.1200
1977-11-29,51.8000
1977-11-30,53.2000
1977-12-01,55.0000
1977-12-02,55.2500
1977-12-05,55.4000
1977-12-06,54.8000
1977-12-07,52.5000
1977-12-08,51.5000
1977-12-09,51.2500
1977-12-12,51.4000
1977-12-13,52.4000
1977-12-14,51.8000
1977-12-15,51.0000
1977-12-16,51.9000
1977-12-19,50.1500
1977-12-20,49.8500
1977-12-21,49.7000
1977-12-22,49.5000
1977-12-23,50.0000
1977-12-27,51.5000
1977-12-28,52.0000
1977-12-29,52.9000
1977-12-30,52.5000
1978-01-03,55.0000
1978-01-04,54.7000
1978-01-05,53.3500
1978-01-09,53.5000
1978-01-10,54.0000
1978-01-11,53.8000
1978-01-12,53.4000
1978-01-13,53.5000
1978-01-16,53.6500
1978-01-17,52.7500
1978-01-18,52.4000
1978-01-19,53.4000
1978-01-23,55.2000
1978-01-24,57.0000
1978-01-25,59.6000
1978-01-26,62.8000
1978-01-27,64.1000
1978-01-30,64.7000
1978-01-31,63.4000
1978-02-01,64.3000
1978-02-02,62.8500
1978-02-03,63.8500
1978-02-06,63.0000
1978-02-08,61.7500
1978-02-09,61.0000
1978-02-10,62.4500
1978-02-13,65.4000
1978-02-14,65.8000
1978-02-15,68.0000
1978-02-16,68.8000
1978-02-17,67.1000
1978-02-21,68.0000
1978-02-22,64.0000
1978-02-23,66.1000
1978-02-24,63.8500
1978-02-27,63.9400
1978-02-28,63.6800
1978-03-01,63.9000
1978-03-02,65.0000
1978-03-03,64.2000
1978-03-06,63.1500
1978-03-07,65.9000
1978-03-08,68.3500
1978-03-09,66.9000
1978-03-10,65.6500
1978-03-13,67.4500
1978-03-14,66.7000
1978-03-15,66.5000
1978-03-16,64.8000
1978-03-17,63.1000
1978-03-20,59.5000
1978-03-21,60.6500
1978-03-22,62.9000
1978-03-23,61.7000
1978-03-27,62.0500
1978-03-28,62.7000
1978-03-29,61.2000
1978-03-30,61.7000
1978-03-31,62.1000
1978-04-03,61.2000
1978-04-04,60.0000
1978-04-05,59.6000
1978-04-06,61.1000
1978-04-07,61.1000
1978-04-10,61.4000
1978-04-11,61.7000
1978-04-12,61.6000
1978-04-13,60.7500
1978-04-14,59.9000
1978-04-17,56.2500
1978-04-18,56.5000
1978-04-19,57.1000
1978-04-20,53.8000
1978-04-21,57.5000
1978-04-24,54.8500
1978-04-25,55.2500
1978-04-26,59.1000
1978-04-27,62.9500
1978-04-28,62.0000
1978-05-01,60.4000
1978-05-02,60.5000
1978-05-03,62.0000
1978-05-04,61.3500
1978-05-05,60.8000
1978-05-08,59.6000
1978-05-09,59.1500
1978-05-10,59.2500
1978-05-11,58.2500
1978-05-12,59.0000
1978-05-15,60.2500
1978-05-16,59.3000
1978-05-17,62.6000
1978-05-18,63.0000
1978-05-19,62.1500
1978-05-22,59.5000
1978-05-23,60.5000
1978-05-24,59.9000
1978-05-25,59.4600
1978-05-26,60.1300
1978-05-30,62.7200
1978-05-31,61.5200
1978-06-01,61.5000
1978-06-02,60.5000
1978-06-05,59.7500
1978-06-06,59.8000
1978-06-07,59.5000
1978-06-08,60.0000
1978-06-09,58.8000
1978-06-12,58.5000
1978-06-13,59.1500
1978-06-14,59.1000
1978-06-15,59.5000
1978-06-16,60.0000
1978-06-19,60.2500
1978-06-20,60.7500
1978-06-21,60.2000
1978-06-22,60.3000
1978-06-23,60.9000
1978-06-26,61.0000
1978-06-27,60.9000
1978-06-28,60.7500
1978-06-29,59.4000
1978-06-30,58.5000
1978-07-03,58.5500
1978-07-05,58.2000
1978-07-06,57.9000
1978-07-07,58.9000
1978-07-10,58.8500
1978-07-11,58.5000
1978-07-12,58.1000
1978-07-13,58.7000
1978-07-14,59.0500
1978-07-17,57.7000
1978-07-18,58.0000
1978-07-19,58.2500
1978-07-20,59.0000
1978-07-21,61.5000
1978-07-24,60.5000
1978-07-25,61.0000
1978-07-26,60.2500
1978-07-27,61.8000
1978-07-28,61.1000
1978-07-31,61.5000
1978-08-01,62.0000
1978-08-02,62.1000
1978-08-03,61.6000
1978-08-04,61.3500
1978-08-07,62.4000
1978-08-08,62.7000
1978-08-09,62.7000
1978-08-10,62.8000
1978-08-11,63.6000
1978-08-14,64.1500
1978-08-15,63.4000
1978-08-16,62.9000
1978-08-17,60.6000
1978-08-18,61.0500
1978-08-21,61.3000
1978-08-22,61.3500
1978-08-23,60.6500
1978-08-24,60.8500
1978-08-25,60.5000
1978-08-28,59.9400
1978-08-29,61.2200
1978-08-30,60.7200
1978-08-31,60.3300
1978-09-01,60.6500
1978-09-05,61.0500
1978-09-06,60.8000
1978-09-07,60.6000
1978-09-08,60.0000
1978-09-11,60.1000
1978-09-12,59.9500
1978-09-13,60.5000
1978-09-14,60.3500
1978-09-15,61.0000
1978-09-18,61.0000
1978-09-19,60.8000
1978-09-20,61.0000
1978-09-21,61.2000
1978-09-22,62.0000
1978-09-25,62.2000
1978-09-26,62.5000
1978-09-27,62.0000
1978-09-28,62.2000
1978-09-29,61.8000
1978-10-02,61.8000
1978-10-03,62.8500
1978-10-04,63.7000
1978-10-05,64.6500
1978-10-06,65.8500
1978-10-09,67.6000
1978-10-10,71.5000
1978-10-11,75.5000
1978-10-12,75.8000
1978-10-13,72.8000
1978-10-16,75.5000
1978-10-17,74.6000
1978-10-18,76.5000
1978-10-19,74.5000
1978-10-20,74.5000
1978-10-23,72.8000
1978-10-24,71.9000
1978-10-25,75.3500
1978-10-26,79.3500
1978-10-27,79.3500
1978-10-30,83.1000
1978-10-31,79.1000
1978-11-01,75.1000
1978-11-02,69.1000
1978-11-03,66.0000
1978-11-06,66.3000
1978-11-08,70.3000
1978-11-09,67.0000
1978-11-10,66.0000
1978-11-13,67.2000
1978-11-14,68.2000
1978-11-15,65.4000
1978-11-16,65.1000
1978-11-17,65.5000
1978-11-20,67.5000
1978-11-21,67.7500
1978-11-22,68.0000
1978-11-24,67.7000
1978-11-27,68.1600
1978-11-28,67.3400
1978-11-29,67.0400
1978-11-30,67.2000
1978-12-01,68.0000
1978-12-04,68.2000
1978-12-05,67.9500
1978-12-06,67.7000
1978-12-07,68.3500
1978-12-08,68.9000
1978-12-11,70.0000
1978-12-12,70.5000
1978-12-13,70.7000
1978-12-14,70.6000
1978-12-15,70.6000
1978-12-18,71.4500
1978-12-19,72.0000
1978-12-20,71.4000
1978-12-21,71.5000
1978-12-26,70.5000
1978-12-27,72.0000
1978-12-28,71.5000
1978-12-29,72.5000
1979-01-02,71.1000
1979-01-03,70.6000
1979-01-04,71.5000
1979-01-05,71.5000
1979-01-08,71.5000
1979-01-09,71.3000
1979-01-10,73.0000
1979-01-11,72.6500
1979-01-12,73.1000
1979-01-15,74.9000
1979-01-16,76.3000
1979-01-17,76.4000
1979-01-18,77.4000
1979-01-19,77.9000
1979-01-22,78.7000
1979-01-23,78.9000
1979-01-24,81.1500
1979-01-25,80.5000
1979-01-26,84.5000
1979-01-29,88.5000
1979-01-30,88.2500
1979-01-31,88.8000
1979-02-01,89.0000
1979-02-02,92.0000
1979-02-05,96.0000
1979-02-06,98.5000
1979-02-07,102.5000
1979-02-08,98.5000
1979-02-09,97.3000
1979-02-12,99.8000
1979-02-13,96.3000
1979-02-14,99.9000
1979-02-15,101.2500
1979-02-16,101.5000
1979-02-20,102.8000
1979-02-21,103.0000
1979-02-22,101.5000
1979-02-23,101.6000
1979-02-26,97.7000
1979-02-27,99.5000
1979-02-28,99.7600
1979-03-01,99.5000
1979-03-02,96.5000
1979-03-05,92.5000
1979-03-06,92.0500
1979-03-07,92.9000
1979-03-08,91.5000
1979-03-09,93.0000
1979-03-12,93.0000
1979-03-13,92.2500
1979-03-14,93.0500
1979-03-15,95.0000
1979-03-16,95.0000
1979-03-19,95.0000
1979-03-20,92.9500
1979-03-21,94.9000
1979-03-22,95.0000
1979-03-23,94.2500
1979-03-26,95.8000
1979-03-27,94.7000
1979-03-28,95.1000
1979-03-29,94.0000
1979-03-30,96.0000
1979-04-02,93.8000
1979-04-03,92.7000
1979-04-04,93.6000
1979-04-05,94.0000
1979-04-06,94.1000
1979-04-09,94.6000
1979-04-10,94.5000
1979-04-11,92.2000
1979-04-12,92.2000
1979-04-16,91.4000
1979-04-17,91.6000
1979-04-18,93.9000
1979-04-19,92.0000
1979-04-20,92.9500
1979-04-23,93.0000
1979-04-24,93.4000
1979-04-25,94.2500
1979-04-26,93.9000
1979-04-27,94.2500
1979-04-30,95.5000
1979-05-01,95.0000
1979-05-02,95.0000
1979-05-03,96.5000
1979-05-04,98.5000
1979-05-07,99.9000
1979-05-08,97.6000
1979-05-09,99.8000
1979-05-10,100.7500
1979-05-14,101.6000
1979-05-15,103.2000
1979-05-16,103.2500
1979-05-17,105.7500
1979-05-18,104.9000
1979-05-21,108.8000
1979-05-22,112.8000
1979-05-23,115.0000
1979-05-24,117.4800
1979-05-29,123.0600
1979-05-30,124.1000
1979-05-31,124.1800
1979-06-01,119.7000
1979-06-04,117.0000
1979-06-05,119.0000
1979-06-06,120.0000
1979-06-07,120.0000
1979-06-08,122.4000
1979-06-11,124.0000
1979-06-12,120.0000
1979-06-13,122.9000
1979-06-14,123.0000
1979-06-15,124.0000
1979-06-18,123.7000
1979-06-19,125.5000
1979-06-20,125.5000
1979-06-21,125.5000
1979-06-22,125.5000
1979-06-25,124.5000
1979-06-26,124.0000
1979-06-27,121.1000
1979-06-28,118.7500
1979-06-29,121.5000
1979-07-02,121.7500
1979-07-03,121.1000
1979-07-05,124.4000
1979-07-06,121.5000
1979-07-09,122.0000
1979-07-10,121.7500
1979-07-11,121.2500
1979-07-12,119.0000
1979-07-13,116.2500
1979-07-16,120.0000
1979-07-17,120.6000
1979-07-18,121.5000
1979-07-19,119.5000
1979-07-20,120.0000
1979-07-23,120.5000
1979-07-24,121.2000
1979-07-25,119.5000
1979-07-26,119.7500
1979-07-27,119.1000
1979-07-30,115.1000
1979-07-31,113.2500
1979-08-01,114.7500
1979-08-02,114.7500
1979-08-03,114.5000
1979-08-06,112.2500
1979-08-07,113.0000
1979-08-08,117.0000
1979-08-09,117.5000
1979-08-10,117.5000
1979-08-13,114.7500
1979-08-14,115.2500
1979-08-15,115.0000
1979-08-16,116.5000
1979-08-17,116.7500
1979-08-20,117.3000
1979-08-21,121.3000
1979-08-22,122.2500
1979-08-23,122.0000
1979-08-24,121.5000
1979-08-27,121.7500
1979-08-28,121.4000
1979-08-29,121.0400
1979-08-30,125.0600
1979-08-31,125.0000
1979-09-04,129.0000
1979-09-05,130.5000
1979-09-06,130.0000
1979-09-07,130.0000
1979-09-10,132.9000
1979-09-11,133.0000
1979-09-12,130.5000
1979-09-13,132.2500
1979-09-14,134.0000
1979-09-17,135.7500
1979-09-18,138.0000
1979-09-19,138.0000
1979-09-20,139.2500
1979-09-21,142.4000
1979-09-24,146.4000
1979-09-25,149.7500
1979-09-26,155.5000
1979-09-27,159.5000
1979-09-28,162.7500
1979-10-01,168.7500
1979-10-02,164.0000
1979-10-03,160.0000
1979-10-04,156.0000
1979-10-05,150.0000
1979-10-08,145.0000
1979-10-09,149.0000
1979-10-10,153.0000
1979-10-11,150.0000
1979-10-12,144.0000
1979-10-15,140.5000
1979-10-16,137.5000
1979-10-17,135.6000
1979-10-18,136.2500
1979-10-19,142.2500
1979-10-22,144.0000
1979-10-23,142.5000
1979-10-24,142.5000
1979-10-25,140.7500
1979-10-26,137.5000
1979-10-29,136.0000
1979-10-30,137.0000
1979-10-31,136.5000
1979-11-01,134.5000
1979-11-02,133.6500
1979-11-05,134.5000
1979-11-06,140.5000
1979-11-07,140.5000
1979-11-08,138.2500
1979-11-09,138.8500
1979-11-12,141.0000
1979-11-13,140.5000
1979-11-14,142.0000
1979-11-15,140.5000
1979-11-16,140.5000
1979-11-20,141.5000
1979-11-21,143.2500
1979-11-23,142.1000
1979-11-26,142.2500
1979-11-27,144.1500
1979-11-28,147.4000
1979-11-29,147.8600
1979-11-30,150.0500
1979-12-03,155.6000
1979-12-04,154.5000
1979-12-05,153.0000
1979-12-06,152.0000
1979-12-07,152.5000
1979-12-10,153.0000
1979-12-11,159.0000
1979-12-12,160.5000
1979-12-13,164.5000
1979-12-14,163.8000
1979-12-17,164.5500
1979-12-18,169.5000
1979-12-19,173.5000
1979-12-20,169.5000
1979-12-21,175.0000
1979-12-26,181.5000
1979-12-27,183.5000
1979-12-28,182.5000
1980-01-02,188.5000
1980-01-03,197.5000
1980-01-04,199.0000
1980-01-07,204.5000
1980-01-08,202.5000
1980-01-09,207.0000
1980-01-10,204.7500
1980-01-11,210.7500
1980-01-14,219.7500
1980-01-15,231.7500
1980-01-16,243.7500
1980-01-17,255.7500
1980-01-18,267.7500
1980-01-21,274.0000
1980-01-22,265.0000
1980-01-23,253.0000
1980-01-24,241.0000
1980-01-25,229.0000
1980-01-28,217.0000
1980-01-29,229.0000
1980-01-30,229.0000
1980-01-31,225.0000
1980-02-01,231.0000
1980-02-04,237.2000
1980-02-05,248.9500
1980-02-06,260.9500
1980-02-07,257.7500
1980-02-08,263.2500
1980-02-11,269.2500
1980-02-12,275.1000
1980-02-13,278.0000
1980-02-14,282.0000
1980-02-15,284.5000
1980-02-19,278.5000
1980-02-20,279.0000
1980-02-21,280.5000
1980-02-22,274.5000
1980-02-25,274.2500
1980-02-26,274.7000
1980-02-27,278.4000
1980-02-28,283.9500
1980-02-29,296.2000
1980-03-03,307.7500
1980-03-04,319.7500
1980-03-05,331.7500
1980-03-06,319.7500
1980-03-07,307.7500
1980-03-10,295.7500
1980-03-11,283.7500
1980-03-12,271.7500
1980-03-13,259.7500
1980-03-14,247.7500
1980-03-17,235.7500
1980-03-18,223.7500
1980-03-19,234.0000
1980-03-20,222.0000
1980-03-21,217.5000
1980-03-24,208.5000
1980-03-25,201.0000
1980-03-26,189.0000
1980-03-27,177.0000
1980-03-28,170.5000
1980-03-31,174.0000
1980-04-01,174.0000
1980-04-02,178.2500
1980-04-03,175.2500
1980-04-07,180.5000
1980-04-08,186.5000
1980-04-09,193.0000
1980-04-10,197.2500
1980-04-11,202.2500
1980-04-14,196.2500
1980-04-15,193.5000
1980-04-16,188.5000
1980-04-17,185.2000
1980-04-18,183.2000
1980-04-21,174.3500
1980-04-22,184.2000
1980-04-23,184.0000
1980-04-24,190.6000
1980-04-25,191.5000
1980-04-28,182.5000
1980-04-30,169.5000
1980-05-01,158.0000
1980-05-02,165.5000
1980-05-05,164.0000
1980-05-06,163.0000
1980-05-07,166.5000
1980-05-08,164.8000
1980-05-09,163.0000
1980-05-12,159.0000
1980-05-13,161.4000
1980-05-14,161.7500
1980-05-15,159.0000
1980-05-16,160.0000
1980-05-19,158.3000
1980-05-20,152.8000
1980-05-21,153.0000
1980-05-22,149.0000
1980-05-23,148.6000
1980-05-27,154.8800
1980-05-28,155.9000
1980-05-29,153.8000
1980-05-30,159.6800
1980-06-02,164.0000
1980-06-03,160.2000
1980-06-04,166.5000
1980-06-05,168.0000
1980-06-06,174.2000
1980-06-09,186.2000
1980-06-10,174.2000
1980-06-11,169.0000
1980-06-12,168.0000
1980-06-13,171.7500
1980-06-16,166.0000
1980-06-17,170.0000
1980-06-18,168.0000
1980-06-19,168.0000
1980-06-20,169.0000
1980-06-23,169.0000
1980-06-24,174.0000
1980-06-25,170.8500
1980-06-26,173.3000
1980-06-27,179.3000
1980-06-30,185.9000
1980-07-01,196.8500
1980-07-02,195.1000
1980-07-03,201.2500
1980-07-07,204.2500
1980-07-08,202.2000
1980-07-09,196.2000
1980-07-10,193.3000
1980-07-11,194.4000
1980-07-14,190.5000
1980-07-15,186.0000
1980-07-16,189.2500
1980-07-17,191.0000
1980-07-18,190.0000
1980-07-21,191.4000
1980-07-22,197.0000
1980-07-23,202.7500
1980-07-24,205.5000
1980-07-25,211.1000
1980-07-28,208.5000
1980-07-29,206.6000
1980-07-30,200.6000
1980-07-31,198.3000
1980-08-01,201.0000
1980-08-04,206.2000
1980-08-05,207.3000
1980-08-06,207.3000
1980-08-07,207.0000
1980-08-08,204.4000
1980-08-11,198.4000
1980-08-12,202.3000
1980-08-13,201.0000
1980-08-14,203.5000
1980-08-15,201.0000
1980-08-18,201.6000
1980-08-19,200.7000
1980-08-20,205.8500
1980-08-21,202.1500
1980-08-22,202.0000
1980-08-25,198.3500
1980-08-26,200.4500
1980-08-27,201.2000
1980-08-28,199.6000
1980-08-29,199.5800
1980-09-02,201.1500
1980-09-03,201.9000
1980-09-04,206.7000
1980-09-08,213.0000
1980-09-09,215.1000
1980-09-10,218.5000
1980-09-11,219.5000
1980-09-12,217.5000
1980-09-15,211.5000
1980-09-16,216.0000
1980-09-17,210.5000
1980-09-18,212.0000
1980-09-19,216.5000
1980-09-22,222.5000
1980-09-23,221.4000
1980-09-24,217.9000
1980-09-25,216.5000
1980-09-26,211.5000
1980-09-29,209.0000
1980-09-30,210.1500
1980-10-01,214.0000
1980-10-02,208.0000
1980-10-03,206.5000
1980-10-06,209.7000
1980-10-07,206.1000
1980-10-08,205.0000
1980-10-09,209.0000
1980-10-10,206.0000
1980-10-13,205.5000
1980-10-14,206.8500
1980-10-15,206.3500
1980-10-16,204.5000
1980-10-17,200.5000
1980-10-20,197.5000
1980-10-21,198.1000
1980-10-22,197.4000
1980-10-23,191.6500
1980-10-24,191.1000
1980-10-27,191.5000
1980-10-28,191.6000
1980-10-29,193.0000
1980-10-30,192.5500
1980-10-31,189.2000
1980-11-03,193.2500
1980-11-05,192.3000
1980-11-06,187.0000
1980-11-07,178.0000
1980-11-10,180.2000
1980-11-11,182.0000
1980-11-12,180.5000
1980-11-13,180.5500
1980-11-14,180.9000
1980-11-17,181.5000
1980-11-18,181.2500
1980-11-19,186.2500
1980-11-20,186.2500
1980-11-21,184.1000
1980-11-24,178.6600
1980-11-25,179.9700
1980-11-26,177.4000
1980-11-28,179.0000
1980-12-01,181.0000
1980-12-02,178.9500
1980-12-03,179.7000
1980-12-04,174.0000
1980-12-05,174.0000
1980-12-08,171.0500
1980-12-09,165.0500
1980-12-10,156.0500
1980-12-11,144.0500
1980-12-12,145.2500
1980-12-15,145.5000
1980-12-16,143.3500
1980-12-17,146.0000
1980-12-18,146.5000
1980-12-19,149.5000
1980-12-22,147.0000
1980-12-23,149.2000
1980-12-24,149.2500
1980-12-29,145.2500
1980-12-30,142.2500
1980-12-31,142.2500
1981-01-05,145.7500
1981-01-06,147.0000
1981-01-07,142.5000
1981-01-08,140.0000
1981-01-09,141.2500
1981-01-12,137.0000
1981-01-13,138.0000
1981-01-14,137.5000
1981-01-15,134.5000
1981-01-16,134.0000
1981-01-19,134.2500
1981-01-20,132.5000
1981-01-21,133.1000
1981-01-22,129.5000
1981-01-23,125.5000
1981-01-26,119.5000
1981-01-27,110.5000
1981-01-28,110.5000
1981-01-29,103.7500
1981-01-30,104.0000
1981-02-02,101.5000
1981-02-03,104.0000
1981-02-04,105.0000
1981-02-05,104.2500
1981-02-06,110.2500
1981-02-09,119.2500
1981-02-10,120.5000
1981-02-11,116.2500
1981-02-12,113.0000
1981-02-13,112.5000
1981-02-17,114.0000
1981-02-18,112.5000
1981-02-19,116.5000
1981-02-20,117.5000
1981-02-23,116.0000
1981-02-24,117.2000
1981-02-25,116.5700
1981-02-26,113.2000
1981-02-27,115.0000
1981-03-02,110.3000
1981-03-03,114.2500
1981-03-04,109.0000
1981-03-05,111.0000
1981-03-06,112.1000
1981-03-09,112.0000
1981-03-10,112.0000
1981-03-11,111.7000
1981-03-12,112.8000
1981-03-13,114.5000
1981-03-16,116.2500
1981-03-17,122.2500
1981-03-18,123.2500
1981-03-19,123.1000
1981-03-20,128.6500
1981-03-23,122.3000
1981-03-24,121.8000
1981-03-25,121.1000
1981-03-26,126.0000
1981-03-27,122.0000
1981-03-30,118.0000
1981-03-31,116.1000
1981-04-01,116.0500
1981-04-02,115.5000
1981-04-03,117.0000
1981-04-06,118.0000
1981-04-07,113.0000
1981-04-08,112.0000
1981-04-09,106.5000
1981-04-10,106.1500
1981-04-13,103.0000
1981-04-14,103.9000
1981-04-15,102.0500
1981-04-16,106.0000
1981-04-20,104.4000
1981-04-21,108.5000
1981-04-22,106.1000
1981-04-23,106.7500
1981-04-24,105.5000
1981-04-27,105.7500
1981-04-28,104.5000
1981-04-30,106.0000
1981-05-01,105.5000
1981-05-04,103.5000
1981-05-05,102.1000
1981-05-06,102.0000
1981-05-07,102.0500
1981-05-08,108.0500
1981-05-11,104.8000
1981-05-12,105.0000
1981-05-13,103.5000
1981-05-14,101.5000
1981-05-15,102.0000
1981-05-18,102.5000
1981-05-19,102.0000
1981-05-20,102.8000
1981-05-21,101.0000
1981-05-22,101.3000
1981-05-26,101.8000
1981-05-27,102.0000
1981-05-28,104.6000
1981-05-29,109.5000
1981-06-01,102.5000
1981-06-02,101.1000
1981-06-03,100.6000
1981-06-04,97.0000
1981-06-05,91.0000
1981-06-08,93.0000
1981-06-09,89.4000
1981-06-10,91.0000
1981-06-11,92.6000
1981-06-12,91.0000
1981-06-15,92.5000
1981-06-16,92.7000
1981-06-17,92.8500
1981-06-18,92.5000
1981-06-19,92.5000
1981-06-22,93.7000
1981-06-23,94.6000
1981-06-24,92.0000
1981-06-25,90.1000
1981-06-26,88.1000
1981-06-29,82.2000
1981-06-30,83.3000
1981-07-01,82.4000
